movie_id,movie_title,date,tickets_sold,revenue,year,month,day_of_week,is_weekend
206,Amazing Guardian,2024-11-13,39,584.2025033744968,2024,11,Wednesday,False
206,Amazing Guardian,2024-11-14,33,320.8827891571431,2024,11,Thursday,False
206,Amazing Guardian,2024-11-15,4,39.45519853941808,2024,11,Friday,False
206,Amazing Guardian,2024-11-16,40,410.5552595237391,2024,11,Saturday,True
206,Amazing Guardian,2024-11-17,54,465.8667769919059,2024,11,Sunday,True
206,Amazing Guardian,2024-11-18,42,457.59312342495423,2024,11,Monday,False
206,Amazing Guardian,2024-11-19,23,240.0775649522904,2024,11,Tuesday,False
206,Amazing Guardian,2024-11-20,20,208.23348733144104,2024,11,Wednesday,False
206,Amazing Guardian,2024-11-21,41,334.9473603062222,2024,11,Thursday,False
206,Amazing Guardian,2024-11-22,19,174.51095011351785,2024,11,Friday,False
206,Amazing Guardian,2024-11-23,33,406.3470497189903,2024,11,Saturday,True
206,Amazing Guardian,2024-11-24,42,519.2155539458292,2024,11,Sunday,True
206,Amazing Guardian,2024-11-25,28,232.7959999825492,2024,11,Monday,False
206,Amazing Guardian,2024-11-26,14,131.56915093336406,2024,11,Tuesday,False
206,Amazing Guardian,2024-11-27,23,209.1145859658356,2024,11,Wednesday,False
206,Amazing Guardian,2024-11-28,46,642.5900547477024,2024,11,Thursday,False
206,Amazing Guardian,2024-11-29,7,92.23949987197192,2024,11,Friday,False
206,Amazing Guardian,2024-11-30,22,322.1369009139715,2024,11,Saturday,True
206,Amazing Guardian,2024-12-01,13,183.0564639996921,2024,12,Sunday,True
206,Amazing Guardian,2024-12-02,18,145.73039487937234,2024,12,Monday,False
206,Amazing Guardian,2024-12-03,44,599.7184782793643,2024,12,Tuesday,False
206,Amazing Guardian,2024-12-04,19,211.8581888949,2024,12,Wednesday,False
206,Amazing Guardian,2024-12-05,1,10.32313703345557,2024,12,Thursday,False
206,Amazing Guardian,2024-12-06,47,553.0037956513984,2024,12,Friday,False
206,Amazing Guardian,2024-12-07,19,224.6744204580364,2024,12,Saturday,True
206,Amazing Guardian,2024-12-08,72,706.3636337265017,2024,12,Sunday,True
206,Amazing Guardian,2024-12-09,30,370.8388185000714,2024,12,Monday,False
206,Amazing Guardian,2024-12-10,9,115.78948204980476,2024,12,Tuesday,False
206,Amazing Guardian,2024-12-11,42,341.4062226915535,2024,12,Wednesday,False
206,Amazing Guardian,2024-12-12,37,530.6644340742665,2024,12,Thursday,False
206,Amazing Guardian,2024-12-13,33,274.044343732375,2024,12,Friday,False
206,Amazing Guardian,2024-12-14,15,126.31155520544516,2024,12,Saturday,True
206,Amazing Guardian,2024-12-15,18,243.4377503079352,2024,12,Sunday,True
206,Amazing Guardian,2024-12-16,39,386.0598362273892,2024,12,Monday,False
206,Amazing Guardian,2024-12-17,29,364.9158479785235,2024,12,Tuesday,False
206,Amazing Guardian,2024-12-18,0,0.0,2024,12,Wednesday,False
206,Amazing Guardian,2024-12-19,42,415.76525144961926,2024,12,Thursday,False
206,Amazing Guardian,2024-12-20,42,441.9044278420432,2024,12,Friday,False
206,Amazing Guardian,2024-12-21,9,73.20193440785422,2024,12,Saturday,True
206,Amazing Guardian,2024-12-22,61,653.045417559959,2024,12,Sunday,True
206,Amazing Guardian,2024-12-23,24,277.4347758000404,2024,12,Monday,False
206,Amazing Guardian,2024-12-24,45,391.3751692303993,2024,12,Tuesday,False
206,Amazing Guardian,2024-12-25,20,227.8527012567832,2024,12,Wednesday,False
206,Amazing Guardian,2024-12-26,38,445.3951316134147,2024,12,Thursday,False
206,Amazing Guardian,2024-12-27,11,103.31339040063406,2024,12,Friday,False
206,Amazing Guardian,2024-12-28,43,512.7669499652933,2024,12,Saturday,True
206,Amazing Guardian,2024-12-29,67,546.078086902528,2024,12,Sunday,True
206,Amazing Guardian,2024-12-30,15,216.8383621468292,2024,12,Monday,False
206,Amazing Guardian,2024-12-31,19,196.3647614058932,2024,12,Tuesday,False
206,Amazing Guardian,2025-01-01,25,330.2683759665185,2025,1,Wednesday,False
206,Amazing Guardian,2025-01-02,1,10.42745932035282,2025,1,Thursday,False
206,Amazing Guardian,2025-01-03,22,230.72823251996613,2025,1,Friday,False
206,Amazing Guardian,2025-01-04,28,270.2961340786137,2025,1,Saturday,True
206,Amazing Guardian,2025-01-05,48,476.6951017439067,2025,1,Sunday,True
206,Amazing Guardian,2025-01-06,3,37.14163963803102,2025,1,Monday,False
206,Amazing Guardian,2025-01-07,24,341.5875504612319,2025,1,Tuesday,False
206,Amazing Guardian,2025-01-08,1,14.60895688745808,2025,1,Wednesday,False
206,Amazing Guardian,2025-01-09,17,162.84434101770276,2025,1,Thursday,False
206,Amazing Guardian,2025-01-10,21,299.88477130046823,2025,1,Friday,False
206,Amazing Guardian,2025-01-11,63,564.53195815323,2025,1,Saturday,True
206,Amazing Guardian,2025-01-12,69,736.6060398556792,2025,1,Sunday,True
206,Amazing Guardian,2025-01-13,43,528.3469663983818,2025,1,Monday,False
206,Amazing Guardian,2025-01-14,40,512.226527509688,2025,1,Tuesday,False
206,Amazing Guardian,2025-01-15,26,251.74566708704484,2025,1,Wednesday,False
206,Amazing Guardian,2025-01-16,9,98.86729481178403,2025,1,Thursday,False
206,Amazing Guardian,2025-01-17,19,272.9948073440348,2025,1,Friday,False
206,Amazing Guardian,2025-01-18,31,345.4697132160121,2025,1,Saturday,True
206,Amazing Guardian,2025-01-19,12,113.36761107152478,2025,1,Sunday,True
206,Amazing Guardian,2025-01-20,8,96.5377192371772,2025,1,Monday,False
206,Amazing Guardian,2025-01-21,43,584.8316228083921,2025,1,Tuesday,False
206,Amazing Guardian,2025-01-22,8,81.30391018508223,2025,1,Wednesday,False
206,Amazing Guardian,2025-01-23,45,643.0725984647776,2025,1,Thursday,False
206,Amazing Guardian,2025-01-24,8,88.08360069810155,2025,1,Friday,False
206,Amazing Guardian,2025-01-25,73,658.1728737900736,2025,1,Saturday,True
206,Amazing Guardian,2025-01-26,54,778.6683816145518,2025,1,Sunday,True
206,Amazing Guardian,2025-01-27,20,169.49396578988166,2025,1,Monday,False
206,Amazing Guardian,2025-01-28,34,497.76717227121327,2025,1,Tuesday,False
206,Amazing Guardian,2025-01-29,7,65.02262557716878,2025,1,Wednesday,False
206,Amazing Guardian,2025-01-30,9,117.80601059539204,2025,1,Thursday,False
206,Amazing Guardian,2025-01-31,48,491.0789816955054,2025,1,Friday,False
206,Amazing Guardian,2025-02-01,39,574.4065591117123,2025,2,Saturday,True
206,Amazing Guardian,2025-02-02,28,310.8288794617318,2025,2,Sunday,True
206,Amazing Guardian,2025-02-03,40,581.3100085164241,2025,2,Monday,False
206,Amazing Guardian,2025-02-04,17,154.08288963670907,2025,2,Tuesday,False
206,Amazing Guardian,2025-02-05,12,104.9688003588457,2025,2,Wednesday,False
206,Amazing Guardian,2025-02-06,11,90.01726305267556,2025,2,Thursday,False
206,Amazing Guardian,2025-02-07,39,480.426396003764,2025,2,Friday,False
206,Amazing Guardian,2025-02-08,57,682.2501940826509,2025,2,Saturday,True
206,Amazing Guardian,2025-02-09,21,255.6650218153807,2025,2,Sunday,True
206,Amazing Guardian,2025-02-10,14,179.3630327474794,2025,2,Monday,False
206,Amazing Guardian,2025-02-11,22,188.23921626786705,2025,2,Tuesday,False
206,Amazing Guardian,2025-02-12,49,555.4745614751555,2025,2,Wednesday,False
206,Amazing Guardian,2025-02-13,32,445.53496485542826,2025,2,Thursday,False
206,Amazing Guardian,2025-02-14,30,389.5240168750986,2025,2,Friday,False
206,Amazing Guardian,2025-02-15,34,315.7864017099649,2025,2,Saturday,True
206,Amazing Guardian,2025-02-16,36,411.8442904607164,2025,2,Sunday,True
206,Amazing Guardian,2025-02-17,8,73.17203702645413,2025,2,Monday,False
206,Amazing Guardian,2025-02-18,14,115.15849621625048,2025,2,Tuesday,False
206,Amazing Guardian,2025-02-19,48,709.5218671936153,2025,2,Wednesday,False
206,Amazing Guardian,2025-02-20,17,249.07356705630005,2025,2,Thursday,False
206,Amazing Guardian,2025-02-21,14,184.75193284296415,2025,2,Friday,False
206,Amazing Guardian,2025-02-22,18,239.4798503054293,2025,2,Saturday,True
206,Amazing Guardian,2025-02-23,6,55.43728447659562,2025,2,Sunday,True
206,Amazing Guardian,2025-02-24,28,393.9572845171663,2025,2,Monday,False
206,Amazing Guardian,2025-02-25,31,397.2662067972298,2025,2,Tuesday,False
206,Amazing Guardian,2025-02-26,29,412.1801439158404,2025,2,Wednesday,False
206,Amazing Guardian,2025-02-27,27,292.5198191978379,2025,2,Thursday,False
206,Amazing Guardian,2025-02-28,2,24.511019410898125,2025,2,Friday,False
206,Amazing Guardian,2025-03-01,36,469.490630200879,2025,3,Saturday,True
206,Amazing Guardian,2025-03-02,37,454.3797625395435,2025,3,Sunday,True
206,Amazing Guardian,2025-03-03,47,564.1664344173827,2025,3,Monday,False
206,Amazing Guardian,2025-03-04,34,397.0048665452877,2025,3,Tuesday,False
206,Amazing Guardian,2025-03-05,45,607.8797566304451,2025,3,Wednesday,False
206,Amazing Guardian,2025-03-06,33,289.2520636344091,2025,3,Thursday,False
206,Amazing Guardian,2025-03-07,29,399.883050636848,2025,3,Friday,False
206,Amazing Guardian,2025-03-08,3,42.43337870324078,2025,3,Saturday,True
206,Amazing Guardian,2025-03-09,22,255.8802084984768,2025,3,Sunday,True
206,Amazing Guardian,2025-03-10,25,372.170362648776,2025,3,Monday,False
206,Amazing Guardian,2025-03-11,2,23.80781329738773,2025,3,Tuesday,False
206,Amazing Guardian,2025-03-12,33,440.7519305250035,2025,3,Wednesday,False
206,Amazing Guardian,2025-03-13,3,27.9868571394292,2025,3,Thursday,False
206,Amazing Guardian,2025-03-14,28,302.01581872509365,2025,3,Friday,False
206,Amazing Guardian,2025-03-15,28,375.6406944559046,2025,3,Saturday,True
206,Amazing Guardian,2025-03-16,27,303.194613989189,2025,3,Sunday,True
206,Amazing Guardian,2025-03-17,27,271.64532808871843,2025,3,Monday,False
206,Amazing Guardian,2025-03-18,3,38.48901212853463,2025,3,Tuesday,False
206,Amazing Guardian,2025-03-19,9,101.20547404351302,2025,3,Wednesday,False
206,Amazing Guardian,2025-03-20,41,457.6373512071111,2025,3,Thursday,False
206,Amazing Guardian,2025-03-21,46,529.2118084612582,2025,3,Friday,False
206,Amazing Guardian,2025-03-22,16,215.2178878901165,2025,3,Saturday,True
206,Amazing Guardian,2025-03-23,66,780.4400823005413,2025,3,Sunday,True
206,Amazing Guardian,2025-03-24,25,272.3728783920829,2025,3,Monday,False
206,Amazing Guardian,2025-03-25,28,228.88277410760676,2025,3,Tuesday,False
206,Amazing Guardian,2025-03-26,29,351.8340414837997,2025,3,Wednesday,False
206,Amazing Guardian,2025-03-27,45,642.1753957763954,2025,3,Thursday,False
206,Amazing Guardian,2025-03-28,29,250.30647124176247,2025,3,Friday,False
206,Amazing Guardian,2025-03-29,30,385.2606599494893,2025,3,Saturday,True
206,Amazing Guardian,2025-03-30,67,909.552038341114,2025,3,Sunday,True
206,Amazing Guardian,2025-03-31,45,590.9776343324514,2025,3,Monday,False
206,Amazing Guardian,2025-04-01,5,43.99577285884271,2025,4,Tuesday,False
206,Amazing Guardian,2025-04-02,28,348.2781939740248,2025,4,Wednesday,False
206,Amazing Guardian,2025-04-03,5,58.33360571231522,2025,4,Thursday,False
206,Amazing Guardian,2025-04-04,24,314.1148044235944,2025,4,Friday,False
206,Amazing Guardian,2025-04-05,48,589.6563715868988,2025,4,Saturday,True
206,Amazing Guardian,2025-04-06,15,159.7612562983209,2025,4,Sunday,True
206,Amazing Guardian,2025-04-07,24,199.3762220223824,2025,4,Monday,False
206,Amazing Guardian,2025-04-08,10,143.85769451754928,2025,4,Tuesday,False
206,Amazing Guardian,2025-04-09,36,507.568961696339,2025,4,Wednesday,False
206,Amazing Guardian,2025-04-10,9,82.21381807130254,2025,4,Thursday,False
206,Amazing Guardian,2025-04-11,9,83.26860617441594,2025,4,Friday,False
206,Amazing Guardian,2025-04-12,67,560.0646199120865,2025,4,Saturday,True
206,Amazing Guardian,2025-04-13,28,284.66558786564843,2025,4,Sunday,True
206,Amazing Guardian,2025-04-14,49,721.6113769491507,2025,4,Monday,False
206,Amazing Guardian,2025-04-15,18,222.93305905735264,2025,4,Tuesday,False
206,Amazing Guardian,2025-04-16,7,100.02855375742152,2025,4,Wednesday,False
206,Amazing Guardian,2025-04-17,12,96.29676348190804,2025,4,Thursday,False
206,Amazing Guardian,2025-04-18,48,469.0452876396613,2025,4,Friday,False
206,Amazing Guardian,2025-04-19,43,493.7859098276401,2025,4,Saturday,True
206,Amazing Guardian,2025-04-20,46,543.0073733925847,2025,4,Sunday,True
206,Amazing Guardian,2025-04-21,0,0.0,2025,4,Monday,False
206,Amazing Guardian,2025-04-22,31,299.61960282222645,2025,4,Tuesday,False
206,Amazing Guardian,2025-04-23,37,466.8028909207091,2025,4,Wednesday,False
206,Amazing Guardian,2025-04-24,29,315.26072723940536,2025,4,Thursday,False
206,Amazing Guardian,2025-04-25,5,61.04257982971946,2025,4,Friday,False
206,Amazing Guardian,2025-04-26,0,0.0,2025,4,Saturday,True
206,Amazing Guardian,2025-04-27,52,517.2331093072506,2025,4,Sunday,True
206,Amazing Guardian,2025-04-28,40,476.1136215152888,2025,4,Monday,False
206,Amazing Guardian,2025-04-29,13,108.45161079481568,2025,4,Tuesday,False
206,Amazing Guardian,2025-04-30,9,75.46902809408638,2025,4,Wednesday,False
206,Amazing Guardian,2025-05-01,22,181.65504198065145,2025,5,Thursday,False
206,Amazing Guardian,2025-05-02,2,25.33795160124673,2025,5,Friday,False
206,Amazing Guardian,2025-05-03,57,575.078177110205,2025,5,Saturday,True
206,Amazing Guardian,2025-05-04,7,58.40253677469115,2025,5,Sunday,True
206,Amazing Guardian,2025-05-05,26,388.8598028752298,2025,5,Monday,False
206,Amazing Guardian,2025-05-06,10,127.04633466829834,2025,5,Tuesday,False
206,Amazing Guardian,2025-05-07,39,492.43241885142936,2025,5,Wednesday,False
206,Amazing Guardian,2025-05-08,44,535.2504477818536,2025,5,Thursday,False
206,Amazing Guardian,2025-05-09,50,596.762019113427,2025,5,Friday,False
206,Amazing Guardian,2025-05-10,43,569.5497775172356,2025,5,Saturday,True
206,Amazing Guardian,2025-05-11,34,493.69219701386936,2025,5,Sunday,True
206,Amazing Guardian,2025-05-12,5,66.89791940506777,2025,5,Monday,False
206,Amazing Guardian,2025-05-13,20,211.5997195665104,2025,5,Tuesday,False
206,Amazing Guardian,2025-05-14,24,329.80447670346496,2025,5,Wednesday,False
206,Amazing Guardian,2025-05-15,48,527.5808100354077,2025,5,Thursday,False
206,Amazing Guardian,2025-05-16,35,295.9068372975589,2025,5,Friday,False
206,Amazing Guardian,2025-05-17,45,402.3819235595861,2025,5,Saturday,True
206,Amazing Guardian,2025-05-18,66,925.0464687703652,2025,5,Sunday,True
206,Amazing Guardian,2025-05-19,21,245.47675181047924,2025,5,Monday,False
206,Amazing Guardian,2025-05-20,33,312.4742803032444,2025,5,Tuesday,False
206,Amazing Guardian,2025-05-21,13,159.69689078848657,2025,5,Wednesday,False
206,Amazing Guardian,2025-05-22,6,71.99741717166154,2025,5,Thursday,False
206,Amazing Guardian,2025-05-23,40,468.1050544709936,2025,5,Friday,False
206,Amazing Guardian,2025-05-24,7,79.6994861772629,2025,5,Saturday,True
206,Amazing Guardian,2025-05-25,66,807.4074457396414,2025,5,Sunday,True
206,Amazing Guardian,2025-05-26,50,745.197454820439,2025,5,Monday,False
206,Amazing Guardian,2025-05-27,18,197.80875424082888,2025,5,Tuesday,False
206,Amazing Guardian,2025-05-28,20,196.352405500075,2025,5,Wednesday,False
206,Amazing Guardian,2025-05-29,36,538.7461325605029,2025,5,Thursday,False
206,Amazing Guardian,2025-05-30,22,318.774226695119,2025,5,Friday,False
206,Amazing Guardian,2025-05-31,58,692.4295410926428,2025,5,Saturday,True
206,Amazing Guardian,2025-06-01,49,642.1103671917853,2025,6,Sunday,True
206,Amazing Guardian,2025-06-02,31,354.873466456918,2025,6,Monday,False
206,Amazing Guardian,2025-06-03,11,156.0421034539062,2025,6,Tuesday,False
206,Amazing Guardian,2025-06-04,14,181.4415326153325,2025,6,Wednesday,False
206,Amazing Guardian,2025-06-05,12,96.1327970469698,2025,6,Thursday,False
206,Amazing Guardian,2025-06-06,1,11.254199440615066,2025,6,Friday,False
206,Amazing Guardian,2025-06-07,75,661.9110050586678,2025,6,Saturday,True
206,Amazing Guardian,2025-06-08,19,258.3420587169823,2025,6,Sunday,True
206,Amazing Guardian,2025-06-09,26,283.3554873934356,2025,6,Monday,False
206,Amazing Guardian,2025-06-10,21,219.39855653331483,2025,6,Tuesday,False
206,Amazing Guardian,2025-06-11,40,379.454621398175,2025,6,Wednesday,False
206,Amazing Guardian,2025-06-12,40,376.3323989004252,2025,6,Thursday,False
206,Amazing Guardian,2025-06-13,18,176.05660779449815,2025,6,Friday,False
206,Amazing Guardian,2025-06-14,6,60.92644706824368,2025,6,Saturday,True
206,Amazing Guardian,2025-06-15,48,568.7978493931771,2025,6,Sunday,True
206,Amazing Guardian,2025-06-16,49,394.1030230153055,2025,6,Monday,False
206,Amazing Guardian,2025-06-17,43,444.31815003417313,2025,6,Tuesday,False
206,Amazing Guardian,2025-06-18,25,326.7694124919271,2025,6,Wednesday,False
206,Amazing Guardian,2025-06-19,39,574.1108012940664,2025,6,Thursday,False
206,Amazing Guardian,2025-06-20,11,102.9391996521476,2025,6,Friday,False
206,Amazing Guardian,2025-06-21,31,448.13470905964544,2025,6,Saturday,True
206,Amazing Guardian,2025-06-22,45,648.5913617496761,2025,6,Sunday,True
206,Amazing Guardian,2025-06-23,2,25.03913108930405,2025,6,Monday,False
206,Amazing Guardian,2025-06-24,30,272.631120620013,2025,6,Tuesday,False
206,Amazing Guardian,2025-06-25,29,413.08784033835343,2025,6,Wednesday,False
206,Amazing Guardian,2025-06-26,34,485.23100714203787,2025,6,Thursday,False
206,Amazing Guardian,2025-06-27,29,391.1497737413334,2025,6,Friday,False
206,Amazing Guardian,2025-06-28,39,565.2866636568725,2025,6,Saturday,True
206,Amazing Guardian,2025-06-29,4,55.38296060703732,2025,6,Sunday,True
206,Amazing Guardian,2025-06-30,19,227.1373712526279,2025,6,Monday,False
206,Amazing Guardian,2025-07-01,43,438.9663552724446,2025,7,Tuesday,False
206,Amazing Guardian,2025-07-02,34,276.4549864498262,2025,7,Wednesday,False
206,Amazing Guardian,2025-07-03,36,460.7443116873,2025,7,Thursday,False
206,Amazing Guardian,2025-07-04,50,523.7584391472828,2025,7,Friday,False
206,Amazing Guardian,2025-07-05,13,129.5218626075034,2025,7,Saturday,True
206,Amazing Guardian,2025-07-06,1,10.374066925684597,2025,7,Sunday,True
206,Amazing Guardian,2025-07-07,24,297.2538223993621,2025,7,Monday,False
206,Amazing Guardian,2025-07-08,10,119.96871488093016,2025,7,Tuesday,False
206,Amazing Guardian,2025-07-09,24,223.479656904878,2025,7,Wednesday,False
206,Amazing Guardian,2025-07-10,7,98.36509083460906,2025,7,Thursday,False
206,Amazing Guardian,2025-07-11,48,487.58255694038746,2025,7,Friday,False
206,Amazing Guardian,2025-07-12,30,389.0664031106377,2025,7,Saturday,True
206,Amazing Guardian,2025-07-13,25,272.4271743758739,2025,7,Sunday,True
206,Amazing Guardian,2025-07-14,31,438.3195749787119,2025,7,Monday,False
206,Amazing Guardian,2025-07-15,23,256.7569190676708,2025,7,Tuesday,False
206,Amazing Guardian,2025-07-16,19,180.7466039422032,2025,7,Wednesday,False
206,Amazing Guardian,2025-07-17,19,175.2766951913145,2025,7,Thursday,False
206,Amazing Guardian,2025-07-18,23,310.37598130122274,2025,7,Friday,False
206,Amazing Guardian,2025-07-19,73,687.2722893783734,2025,7,Saturday,True
206,Amazing Guardian,2025-07-20,7,77.74493055636987,2025,7,Sunday,True
206,Amazing Guardian,2025-07-21,1,13.593176948865072,2025,7,Monday,False
206,Amazing Guardian,2025-07-22,32,290.5134220913605,2025,7,Tuesday,False
206,Amazing Guardian,2025-07-23,21,303.774604879844,2025,7,Wednesday,False
206,Amazing Guardian,2025-07-24,46,649.3890682206169,2025,7,Thursday,False
206,Amazing Guardian,2025-07-25,19,255.1459168235656,2025,7,Friday,False
206,Amazing Guardian,2025-07-26,13,174.02280714611493,2025,7,Saturday,True
206,Amazing Guardian,2025-07-27,9,123.79472663166544,2025,7,Sunday,True
206,Amazing Guardian,2025-07-28,33,420.3216936984539,2025,7,Monday,False
206,Amazing Guardian,2025-07-29,8,75.49047816228833,2025,7,Tuesday,False
206,Amazing Guardian,2025-07-30,2,22.43115774859663,2025,7,Wednesday,False
206,Amazing Guardian,2025-07-31,45,632.415213767727,2025,7,Thursday,False
206,Amazing Guardian,2025-08-01,7,56.201383592472105,2025,8,Friday,False
206,Amazing Guardian,2025-08-02,3,38.42809894539866,2025,8,Saturday,True
206,Amazing Guardian,2025-08-03,57,803.8781621213501,2025,8,Sunday,True
206,Amazing Guardian,2025-08-04,21,236.630757664966,2025,8,Monday,False
206,Amazing Guardian,2025-08-05,2,17.44343961244887,2025,8,Tuesday,False
206,Amazing Guardian,2025-08-06,49,618.0316103303825,2025,8,Wednesday,False
